OFFICE,PROPERTY_ADDRESS,CITY,STATE,ZIP_POSTAL_CODE,ACTUAL_CLOSE_DATE,SALES_ID
0001,4666 Woolworth Ave,Omaha,NE,68106,8/22/2022,10032
0001,4667 Redick Avenue,Omaha,NE,68152,3/14/2022,253
0004,4670 North 209th Street,Omaha,NE,68022,12/2/2022,64
0003,4676 Oak Street,Omaha,NE,68106,10/14/2022,454
0004,4702 N 173rd Circle,Omaha,NE,68116,5/20/2022,10047
0001,4711 Walnut Street,Omaha,NE,68106,1/6/2022,10055
0001,4716 South 180th Street,Omaha,NE,68135,7/22/2022,92
0001,4718 99th Circle,Omaha,NE,68127,8/22/2022,446
0001,4719 N 40th Avenue,Omaha,NE,68111,5/17/2022,10040
0005,4719 Spring Street,Omaha,NE,68106,10/24/2022,332
0001,4719 Valley Street,Omaha,NE,68106,4/1/2022,348
0001,4727 Huntington Ave,Omaha,NE,68152,3/21/2022,10028
0001,4731 Parker St,Omaha,NE,68104,9/23/2022,10050
0004,4733 N 163rd Street,Omaha,NE,68116,9/30/2022,281
0001,4750 Capitol Avenue,Omaha,NE,68132,6/9/2022,444
0001,4806 S 190th Circle,Omaha,NE,68135,10/12/2022,269
0001,4807 North 160th Street,Omaha,NE,68116,5/13/2022,10056
0001,4807 North 160th Street,Omaha,NE,68116,5/13/2022,428
0001,4809 Lockwood Cir,Omaha,NE,68152,3/1/2022,299
0001,4809 South 15th Street,Omaha,NE,68107,10/14/2022,226
0001,4809 South 15th Street,Omaha,NE,68107,10/14/2022,92
0001,4809 South 236th Circle,Omaha,NE,68022,3/10/2022,81
0001,4811 California Street,Omaha,NE,68132,1/19/2022,10050
0001,4811 California Street,Omaha,NE,68132,1/19/2022,10015
0005,4811 North 93rd Street,Omaha,NE,68134,9/22/2022,223
0001,4813 S 131st St,Omaha,NE,68137,4/15/2022,10050
0001,4814 Taylor Street,Omaha,NE,68104,5/16/2022,10028
0001,4814 Taylor Street,Omaha,NE,68104,5/16/2022,237
0001,4816 Maple Street,Omaha,NE,68104,2/25/2022,325
0001,4819 Cuming St,Omaha,NE,68132,12/1/2022,10036
0003,4819 N 113th Street,Omaha,NE,68164,6/15/2022,10056
0003,4819 N 113th Street,Omaha,NE,68164,6/15/2022,10036
0004,4821 Borman Street,Omaha,NE,68157,5/20/2022,262
0004,4821 Sprague Street,Omaha,NE,68104,8/19/2022,74
0005,4830 S 177th Street,Omaha,NE,68135,1/28/2022,492
0001,4830 South 137th Street,Omaha,NE,68137,1/14/2022,92
0003,4839 Franklin Street,Omaha,NE,68104,5/25/2022,303
0001,4848 Charles Street,Omaha,NE,68132,7/8/2022,237
0001,4851 Blondo Street,Omaha,NE,68104,8/5/2022,444
0001,4853 Cuming St,Omaha,NE,68132,9/1/2022,10036
0001,4855 Saratoga Street,Omaha,NE,68104,7/15/2022,400
0003,4859 Cuming Street,Omaha,NE,68132,5/20/2022,10056
0003,4859 S 50th Ave,Omaha,NE,68117,9/12/2022,287
0005,4859 S 53rd St,Omaha,NE,68117,6/3/2022,10002
0004,4859 South 132nd Avenue,Omaha,NE,68137,8/19/2022,74
0004,4866 South 167th Avenue Circle,Omaha,NE,68135,10/5/2022,89
0004,4876 S 51st St,Omaha,NE,68117,10/4/2022,370
0001,4902 Pine Street,Omaha,NE,68106,11/15/2022,10056
0003,4903 Grand Avenue,Omaha,NE,68104,6/14/2022,289
0003,4914 S 50th Street,Omaha,NE,68117,9/16/2022,70
0004,4919 Curlew Lane,Omaha,NE,68106,12/8/2022,370
0004,4920 N 106th Street,Omaha,NE,68134,3/25/2022,73
0003,4921 California Street,Omaha,NE,68132,11/14/2022,551
0004,4922 Pratt Street,Omaha,NE,68104,9/1/2022,89
0001,4923 California Street,Omaha,NE,68132,3/31/2022,10010
0004,4938 South 98th Street,Omaha,NE,68127,9/9/2022,74
0001,4942 Erskine Street,Omaha,NE,68104,4/7/2022,237
0004,4949 Emmet Street,Omaha,NE,68104,3/31/2022,262
0003,4959 Magnolia Street,Omaha,NE,68137,6/3/2022,70
0004,4961 S 194th Avenue,Omaha,NE,68135,5/6/2022,241
0003,4969 Fort Street,Omaha,NE,68104,5/26/2022,350
0001,4969 S 149th Court,Omaha,NE,68137,7/1/2022,237
0001,4969 South 149th Court,Omaha,NE,68137,12/28/2022,237
0001,4971 South 41st Street,Omaha,NE,68107,5/13/2022,394
0004,4971 South 41st Street,Omaha,NE,68107,4/18/2022,394
0001,4971 South 41st Street,Omaha,NE,68107,5/13/2022,368
0005,4971 South 41st Street,Omaha,NE,68107,8/18/2022,223
0001,4973 Fort Street,Omaha,NE,68104,9/12/2022,269
0003,5002 Burt Street,Omaha,NE,68132,6/1/2022,287
0003,5002 Western,Omaha,NE,68132,6/21/2022,10034
0001,5004 Western Avenue,Omaha,NE,68132,6/16/2022,237
0001,5005 Oaks Lane,Omaha,NE,68137,10/3/2022,226
0001,5007 South 164th Street,Omaha,NE,68135,5/16/2022,74
0001,5009 Chicago Street,Omaha,NE,68132,4/29/2022,10010
0001,5011 South 95th Avenue,Omaha,NE,68127,11/28/2022,74
0004,5013 Evans Street,Omaha,NE,68104,4/12/2022,241
0001,5013 South 107th Street,Omaha,NE,68127,7/25/2022,505
0001,5013 Trail Creek Avenue,Omaha,NE,68157,6/17/2022,97
0001,5013 Trail Creek Avenue,Omaha,NE,68157,6/17/2022,92
0001,5014 Nicholas St,Omaha,NE,68132,10/14/2022,446
0001,5014 Nicholas St,Omaha,NE,68132,10/14/2022,325
0001,5014 Western,Omaha,NE,68132,10/5/2022,240
0001,5016 California Street,Omaha,NE,68132,2/28/2022,253
0001,5017 Hamilton Street,Omaha,NE,68132,8/1/2022,10003
0001,5017 South 194th Avenue,Omaha,NE,68135,4/28/2022,10017
0001,5017 Underwood Avenue #11,Omaha,NE,68132,4/19/2022,323
0001,5017 White Cloud Drive,Omaha,NE,68157,2/7/2022,323
0001,5017 White Cloud Drive,Omaha,NE,68157,2/7/2022,323
0004,5018 Charles Street,Omaha,NE,68132,4/15/2022,10052
0001,5018 South 94th Avenue,Omaha,NE,68127,7/12/2022,323
0005,5021 South 149th Street,Omaha,NE,68137,6/30/2022,245
0001,5022 Izard Street,Omaha,NE,68132,10/18/2022,10010
0004,5026 N 128th Street,Omaha,NE,68164,6/29/2022,10059
0004,5029 S 92nd St,Omaha,NE,68127,12/30/2022,370
0001,5031 Bancroft Circle,Omaha,NE,68106,6/30/2022,343
0001,5031 Bancroft Circle,Omaha,NE,68106,6/30/2022,92
0001,5035 Charles St,Omaha,NE,68135,9/2/2022,364
0001,5035 Charles St,Omaha,NE,68135,9/2/2022,10056
0001,5035 S 39th Ave,Omaha,NE,68107,6/17/2022,10036
0001,5038 S 178 Street,Omaha,NE,68135,4/5/2022,303
0005,5042 S 174 Street,Omaha,NE,68135,11/14/2022,376
0001,5044 South 37th Street,Omaha,NE,68107,10/4/2022,343
0001,5051 Seward Street,Omaha,NE,68104,8/1/2022,10010
0001,5053 S 37th Street,Omaha,NE,68107,6/30/2022,400
0001,5056 South 106th Avenue,Omaha,NE,68127,8/10/2022,10015
0004,5088 South 174th Street,Omaha,NE,68135,6/13/2022,241
0001,5101 South 194th Street,Omaha,NE,68135,6/30/2022,482
0004,5102 N 180th Ave,Omaha,NE,68022,9/12/2022,262
0001,5102 Parker Street,Omaha,NE,68104,11/1/2022,10056
0001,5102 Parker Street,Omaha,NE,68104,11/1/2022,10010
0001,5103 South 186th Avenue,Omaha,NE,68135,5/2/2022,10017
0001,5105 Cuming Street,Omaha,NE,68132,7/11/2022,10010
0001,5107 Hamilton Street,Omaha,NE,68132,7/21/2022,10010
0001,5107 Lafayette Ave,Omaha,NE,68132,7/18/2022,81
0004,5108 North 209th Avenue,Omaha,NE,68022,10/7/2022,258
0001,5110 Charles Street,Omaha,NE,68132,9/23/2022,10055
0001,5110 Charles Street,Omaha,NE,68132,9/23/2022,303
0004,5110 S 103rd Circle,Omaha,NE,68127,8/22/2022,74
0001,5112 N 155th Avenue,Omaha,NE,68116,10/24/2022,325
0005,5113 North 134th Avenue,Omaha,NE,68142,12/23/2022,332
0005,5113 North 134th Avenue,Omaha,NE,68142,11/4/2022,332
0001,5115 Parker Street,Omaha,NE,68104,8/12/2022,240
0001,5121 Davenport Street,Omaha,NE,68132,6/7/2022,10010
0001,5122 Nicholas Street,Omaha,NE,68132,9/20/2022,10008
0005,5124 Pierce Street,Omaha,NE,68106,4/6/2022,344
0001,5124 South 125th Court,Omaha,NE,68137,11/9/2022,399
0004,5128 23rd,Omaha,NE,68107,10/28/2022,370
0001,5132 Charles Street,Omaha,NE,68132,12/9/2022,10026
0005,5133 N. 160th Circle,Omaha,NE,68116,9/23/2022,104
0005,5133 S 195th Circle,Omaha,NE,68135,5/2/2022,184
0001,5135 South 41st Street,Omaha,NE,68107,1/31/2022,237
0001,5136 Dodge Street,Omaha,NE,68132,4/22/2022,10010
0001,5136 Dodge Street,Omaha,NE,68132,4/22/2022,10010
0004,5139 Evans Street,Omaha,NE,68104,12/9/2022,370
0001,514 Dorcas Street,Omaha,NE,68108,6/10/2022,370
0001,5140 Grant Street,Omaha,NE,68104,1/7/2022,92
0001,5140 Pinkney Street,Omaha,NE,68104,4/19/2022,10055
0003,515 South 55th Street,Omaha,NE,68106,4/29/2022,10055
0003,515 South 55th Street,Omaha,NE,68106,4/29/2022,240
0001,5152 Jones Street,Omaha,NE,68106,10/7/2022,10022
0001,5161 N 155th Avenue,Omaha,NE,68116,11/4/2022,253
0001,517 South 186th Street,Omaha,NE,68022,6/21/2022,486
0001,5203 Leavenworth St,Omaha,NE,68106,1/14/2022,10028
0001,5205 California Street,Omaha,NE,68132,7/25/2022,10010
0003,5205 Jones Street,Omaha,NE,68106,6/22/2022,287
0004,5206 Hunt Circle,Omaha,NE,68102,3/3/2022,10059
0001,5208 and 5210 Leavenworth St,Omaha,NE,68106,12/28/2022,10010
0003,5208 North 85th Street,Omaha,NE,68134,8/15/2022,10056
0001,5216 Western Avenue,Omaha,NE,68132,1/18/2022,10010
0003,5223 B Street,Omaha,NE,68106,7/6/2022,10014
0003,5223 B Street,Omaha,NE,68106,7/6/2022,250
0001,5231 S 51st St,Omaha,NE,68117,12/21/2022,250
0005,5232 South 20th Street,OMAHA,NE,68107,1/31/2022,514
0005,5232 South 20th Street,OMAHA,NE,68107,1/31/2022,74
0005,5254 Drexel Street,Omaha,NE,68117,10/14/2022,296
0004,5266 N 129th Avenue Cir,Omaha,NE,68164,10/3/2022,370
0004,529 S 51 Street,Omaha,NE,68106,10/14/2022,365
0001,530 S. 53rd Street,Omaha,NE,68106,11/30/2022,240
0001,5312 North 28th Avenue,Omaha,NE,68111,7/14/2022,10015
0004,5313 Orchard Avenue,Omaha,NE,68117,2/25/2022,83
0001,5314 South 36th Street,Omaha,NE,68107,3/31/2022,92
0001,5316 Nicholas,Omaha,NE,68132,7/6/2022,10008
0001,5316 Nicholas,Omaha,NE,68132,7/6/2022,287
0001,5316 South 93rd Street,Omaha,NE,68127,6/10/2022,226
0001,5317 N 49th Street,Omaha,NE,68104,6/3/2022,400
0004,5322 North 45th,Omaha,NE,68104,2/25/2022,219
0001,533 North 86th Street,Omaha,NE,68114,6/7/2022,10044
0001,5333 Raven Oaks Drive,Omaha,NE,68124,5/11/2022,10015
0001,5333 Raven Oaks Drive,Omaha,NE,68124,5/11/2022,240
0003,535 Riverfront Plaza,Omaha,NE,68102,7/20/2022,429
0001,5363 N 28th Avenue,Omaha,NE,68111,5/12/2022,325
0004,5405 Bay Meadows Road,Omaha,NE,68127,1/7/2022,97
0001,5409 Spring Street,Omaha,NE,68106,3/10/2022,10043
0001,5410 Weir Street,Omaha,NE,68117,11/4/2022,548
0001,5415 Blondo Street,Omaha,NE,68104,3/11/2022,303
0004,5421 N 208th Street,Omaha,NE,68022,5/27/2022,64
0001,5422 South 191st Avenue,Omaha,NE,68135,5/12/2022,92
0005,5430 Bay Meadows Road,Omaha,NE,68127,3/17/2022,493
0004,546 S 188th Avenue Circle,Omaha,NE,68022,4/1/2022,160
0001,5509 A Street,Omaha,NE,68106,12/9/2022,304
0003,5511 N 206 Street,Omaha,NE,68022,8/1/2022,303
0001,5512 Florence Boulevard,Omaha,NE,68110,4/20/2022,10015
0003,5516 North 152nd Street,Omaha,NE,68116,6/3/2022,161
0005,5517 N 111th Street,Omaha,NE,68164,2/3/2022,376
0005,5518 North 60th Avenue,Omaha,NE,68104,3/30/2022,172
0004,5520 S 169th Street,Omaha,NE,68135,8/12/2022,73
0003,5523 N 69th Ave,Omaha,NE,68104,11/17/2022,10056
0004,5524 Hickory Street,Omaha,NE,68130,2/11/2022,241
0001,5524 North 69th Avenue,Omaha,NE,68104,5/13/2022,482
0001,5524 North 69th Avenue,Omaha,NE,68104,5/13/2022,92
0003,5529 S 152nd Street,Omaha,NE,68137,12/29/2022,168
0001,5551 N 131st St.,Omaha,NE,68164,8/11/2022,10036
0004,5601 N 177th St,Omaha,NE,68116,1/24/2022,74
0003,5601 Seward Street,Omaha,NE,68104,10/14/2022,10045
0003,5602 Jones Street,Omaha,NE,68106,6/1/2022,287
0001,5604 Hartman Avenue,Omaha,NE,68104,4/29/2022,10036
0003,5604 Western Avenue,Omaha,NE,68132,10/14/2022,10045
0001,5607 Decatur St,Omaha,NE,68104,12/30/2022,10036
0001,5607 Decatur St,Omaha,NE,68104,12/30/2022,10036
0005,5607 Leavenworth Street,Omaha,NE,68106,5/13/2022,262
0004,5610 S 115th Cir,Omaha,NE,68137,4/1/2022,365
0004,5610 S 115th Cir,Omaha,NE,68137,4/1/2022,365
0004,5613 South 139th Circle,Omaha,NE,68137,3/29/2022,262
0001,5614 Parker Street,Omaha,NE,68104,8/30/2022,426
0003,5615 Pierce Street,Omaha,NE,68106,1/6/2022,10055
0003,5615 Pierce Street,Omaha,NE,68106,1/6/2022,10047
0001,5616 Leavenworth Street,Omaha,NE,68106,7/11/2022,493
0001,5616 Leavenworth Street,Omaha,NE,68106,7/11/2022,360
0004,5616 S 186th Ave,Omaha,NE,68135,4/15/2022,10047
0004,5618 South 92nd Plaza,Omaha,NE,68127,6/15/2022,89
0004,5621 Grant St,Omaha,NE,68104,9/1/2022,262
0004,5623 Grant Street,Omaha,NE,68104,8/17/2022,262
0004,5623 Grant Street,Omaha,NE,68104,8/17/2022,10015
0001,5623 Miami St.,Omaha,NE,68104,6/8/2022,240
0001,5623 South 190th Terrace,Omaha,NE,68135,8/3/2022,10028
0004,5624 Jones St,Omaha,NE,68106,1/11/2022,303
0004,5624 Jones St,Omaha,NE,68106,1/11/2022,241
0001,5624 N 63rd Street,Omaha,NE,68104,11/10/2022,499
0004,5625 N 116th Avenue Circle,Omaha,NE,68164,7/1/2022,281
0003,5630 South 51st Avenue,Omaha,NE,68117,1/28/2022,10061
0004,5630 Spring Street,Omaha,NE,68106,12/12/2022,10059
0004,5630 Spring Street,Omaha,NE,68106,5/13/2022,10059
0004,5630 Western Avenue,Omaha,NE,68132,1/6/2022,97
0005,5638 Spaulding Street,Omaha,NE,68104,8/29/2022,283
0001,5642 Miami Street,Omaha,NE,68104,12/12/2022,92
0001,5644 Leavenworth Street,Omaha,NE,68106,6/15/2022,10015
0001,5647 Ohio Street,Omaha,NE,68104,8/5/2022,467
0004,567 S 182nd Street,Omaha,NE,68022,5/31/2022,174
0001,5705 Harney Street,Omaha,NE,68132,8/19/2022,10015
0003,5705 S 159th Street,Omaha,NE,68135,1/7/2022,10036
0001,5706 Harney Street,Omaha,NE,68132,4/1/2022,10010
0001,5706 Harney Street,Omaha,NE,68132,4/1/2022,10010
0003,5708 Mayberry Street,Omaha,NE,68106,6/15/2022,170
0003,5708 N 182nd Avenue,Omaha,NE,68022,4/28/2022,10056
0001,5711 North 35th Street,Omaha,NE,68111,6/1/2022,160
0003,5716 S 113 St,Omaha,NE,68137,5/4/2022,168
0001,5716 South 167th Circle,Omaha,NE,68135,8/26/2022,530
0001,5716 South 30th Street,Omaha,NE,68107,7/15/2022,92
0004,5723 North 129th Street,Omaha,NE,68164,12/1/2022,89
0004,5725 N 117th Circle,Omaha,NE,68164,8/15/2022,262
0003,5725 North 116th Circle,Omaha,NE,68164,9/12/2022,229
0004,5727 South 160th Street,Omaha,NE,68135,9/9/2022,512
0004,5730 S 123rd St,Omaha,NE,68137,12/5/2022,74
0001,5766 North 157th Street,Omaha,NE,68116,5/31/2022,10034
0004,5771 S 115 Cir,Omaha,NE,68137,12/5/2022,434
0001,"5806/5808 Western Ave, 5805-5807 , 5817-5819 Lafayette Ave",Omaha,NE,68132,7/13/2022,10014
0001,5808 South 190th Terrace,Omaha,NE,68135,4/1/2022,10055
0004,5809 Ohio Street,Omaha,NE,68104,3/31/2022,74
0001,5812 Pierce Street,Omaha,NE,68106,8/19/2022,10036
0001,5816 South 167th Avenue,Omaha,NE,68135,5/27/2022,316
0004,5818 North 151st Street,Omaha,NE,68116,3/31/2022,434
0004,5818 North 151st Street,Omaha,NE,68116,3/31/2022,10023
0001,5818 S 21st St,Omaha,NE,68107,11/7/2022,10050
0003,5820 Frances Street,Omaha,NE,68106,4/8/2022,10056
0003,5820 South 38th Street,Omaha,NE,68107,2/17/2022,10061
0004,5824 North 80th Street,Omaha,NE,68134,8/9/2022,381
0005,5827 Frederick Street,Omaha,NE,68106,12/1/2022,223
0003,5828 Walnut St,Omaha,NE,68106,11/30/2022,70
0004,5830 Woolworth Avenue,Omaha,NE,68106,7/29/2022,281
0004,5837 N 127th Avenue Circle,Omaha,NE,68157,4/15/2022,262
0003,5842 Grant Street,Omaha,NE,68104,4/15/2022,10036
0004,5843 William Street,Omaha,NE,68106,10/7/2022,262
0001,5845 Hickory Street,Omaha,NE,68106,11/10/2022,323
0001,5851 Hickory Street,Omaha,NE,68106,10/18/2022,287
0001,5857 Bancroft Street,Omaha,NE,68106,8/12/2022,208
0005,5864 S 104th Avenue,Omaha,NE,68127,2/14/2022,296
0001,5901 Mason St.,Omaha,NE,68106,3/25/2022,10050
0003,5902 North 160th Avenue,Omaha,NE,68116,7/15/2022,298
0004,5908 Northwest Drive,Omaha,NE,68135,3/11/2022,160
0005,5911 N 166th Court,Omaha,NE,68116,3/17/2022,493
0005,5913 Fort Street,Omaha,NE,68104,4/19/2022,223
0004,5916 N Street,Omaha,NE,68117,4/28/2022,370
0001,5921 North 108th Avenue Circle,Omaha,NE,68164,7/26/2022,166
0001,5922 South 167th Avenue,Omaha,NE,68135,9/8/2022,271
0003,5933 N 158th Ct #303,Omaha,NE,68116,5/18/2022,287
0004,5952 South 137th Circle,Omaha,NE,68137,4/15/2022,74
0001,6002 S. 20th Ave,Omaha,NE,68107,7/28/2022,92
0001,6002 S. 20th Ave,Omaha,NE,68107,7/28/2022,92
0004,6003 Lafayette Court,Omaha,NE,68132,5/27/2022,241
0003,6007 North 108th Avenue Circle,Omaha,NE,68164,9/9/2022,478
0001,6010 Evans Street,Omaha,NE,68104,7/28/2022,486
0003,6011 N 68 Street,Omaha,NE,68104,2/25/2022,10056
0001,6012 Oakcrest Plaza,Omaha,NE,68137,9/7/2022,184
0004,6016 S 49th Ave,Omaha,NE,68117,6/22/2022,262
0001,6018 Country Club Oaks Place,Omaha,NE,68152,3/15/2022,309
0001,6018 Country Club Oaks Place,Omaha,NE,68152,3/15/2022,303
0001,6019 North 152nd Avenue,Omaha,NE,68116,12/20/2022,384
0004,6020 S 41st Street,Omaha,NE,68107,5/13/2022,370
0001,6023 Pierce St.,Omaha,NE,68106,5/23/2022,10036
0005,6038 Ruggles Street,Omaha,NE,68104,7/13/2022,368
0004,604 Jaynes Street,Omaha,NE,68110,11/14/2022,64
0004,6047 South 49th Avenue,Omaha,NE,68117,6/3/2022,262
0004,6047 South 49th Avenue,Omaha,NE,68117,6/3/2022,74
0004,607 S 124th Street,Omaha,NE,68154,10/27/2022,554
0005,609 N 41st Street,Omaha,NE,68131,7/8/2022,335
0001,610 S 57th Street,Omaha,NE,68106,9/6/2022,10056
0001,610 S 57th Street,Omaha,NE,68106,9/6/2022,10015
0001,6103 North 79th Avenue,Omaha,NE,68134,11/23/2022,341
0001,6105 South 20th Street,Omaha,NE,68107,3/18/2022,92
0004,6108 Spaulding Street,Omaha,NE,68104,9/23/2022,262
0001,611 North 47th Street,Omaha,NE,68132,7/19/2022,384
0003,6112 S 135 St,Omaha,NE,68137,5/12/2022,474
0004,6118 S 116th Street,Omaha,NE,68137,2/10/2022,10052
0004,612 S 178th Street,Omaha,NE,68118,7/19/2022,10052
0004,6122 S 211th Street,Omaha,NE,68022,3/23/2022,466
0003,6124 North 78 Terrace,Omaha,NE,68134,2/11/2022,400
0003,6124 North 78 Terrace,Omaha,NE,68134,2/11/2022,70
0001,613 S 186th St,Omaha,NE,68022,7/1/2022,10036
0001,613 S 186th St,Omaha,NE,68022,7/1/2022,262
0003,6162 Hickory Street,Omaha,NE,68106,10/26/2022,168
0003,6186 Walnut Street,Omaha,NE,68106,2/11/2022,10061
0001,619 Meadow Road,Omaha,NE,68154,8/18/2022,10010
0001,619 Meadow Road,Omaha,NE,68154,8/18/2022,364
0001,620 North 65th Street,Omaha,NE,68132,2/25/2022,10010
0001,620 South 69th Street,Omaha,NE,68106,4/8/2022,323
0001,620 South 69th Street,Omaha,NE,68106,8/5/2022,323
0001,620 South 69th Street,Omaha,NE,68106,4/8/2022,323
0004,6204 177th Street,Omaha,NE,68135,9/30/2022,258
0005,6205 South 193rd Street,Omaha,NE,68135,4/15/2022,520
0003,6206 South 143rd Street,Omaha,NE,68137,3/8/2022,298
0001,6209 South 181st Street,Omaha,NE,68135,6/6/2022,74
0001,6212 North 68th Street,Omaha,NE,68104,2/28/2022,328
0001,6212 North 68th Street,Omaha,NE,68104,2/28/2022,328
0003,6214 N 159 Cir,Omaha,NE,68116,1/10/2022,289
0001,6214 Oak Street,Omaha,NE,68106,7/21/2022,10010
0001,6215 William Street,Omaha,NE,68106,2/4/2022,303
0004,6216 South 200th Street,Omaha,NE,68135,10/19/2022,262
0004,6218 S 115th Street,Omaha,NE,68137,4/1/2022,262
0004,6227 S 141st St,Omaha,NE,68137,8/31/2022,97
0004,6228 Pierce Street,Omaha,NE,68106,7/8/2022,10059
0004,6232 N 154th Street,Omaha,NE,68116,12/2/2022,434
0001,6235 William Street,Omaha,NE,68106,2/15/2022,343
0004,6236 I Street,Omaha,NE,68117,8/11/2022,514
0004,6236 I Street,Omaha,NE,68117,8/11/2022,370
0001,6236 S 40th St,Omaha,NE,68107,9/30/2022,237
0001,624 South 150th Street,Omaha,NE,68154,6/6/2022,184
0003,626 South 19th Street,Omaha,NE,68102,5/4/2022,168
0004,628 South 55th Street,Omaha,NE,68106,1/5/2022,160
0004,6301 Franklin Street,Omaha,NE,68104,4/15/2022,262
0004,6301 Franklin Street,Omaha,NE,68104,4/15/2022,262
0001,6304 Sahler Street,Omaha,NE,68104,6/1/2022,444
0001,6304 Sahler Street,Omaha,NE,68104,6/1/2022,250
0001,6305 Lafayette Ave,Omaha,NE,68132,3/7/2022,384
0003,6305 Park Lane Drive,Omaha,NE,68104,9/30/2022,474
0001,6305 Read Street,Omaha,NE,68152,5/6/2022,10055
0001,6305 Read Street,Omaha,NE,68152,5/6/2022,92
0004,6307 N 148th St,Omaha,NE,68116,7/7/2022,10047
0001,6307 North 169th Street,Omaha,NE,68116,7/28/2022,10036
0004,6310 N 103rd Street,Omaha,NE,68134,9/20/2022,74
0004,6310 N 38th Street,Omaha,NE,68111,2/10/2022,262
0004,6310 North 108th Avenue Circle,Omaha,NE,68164,5/13/2022,97
0004,6311 N 169th St,Omaha,NE,68116,5/13/2022,179
0004,6311 S 145th Street,Omaha,NE,68137,3/30/2022,262
0004,6312 North 68th Street,Omaha,NE,68104,7/29/2022,10002
0004,6312 North 68th Street,Omaha,NE,68104,7/29/2022,262
0003,6312 S 103rd Street,Omaha,NE,68127,9/15/2022,474
0003,6313 Hamilton Street,Omaha,NE,68132,1/3/2022,10045
0003,6314 Military Avenue,Omaha,NE,68104,1/11/2022,303
0001,6314 South 200th Street,Omaha,NE,68135,5/17/2022,92
0004,6317 S 108th Avenue,Omaha,NE,68137,8/22/2022,219
0005,6321 South 162nd Avenue,Omaha,NE,68135,5/17/2022,223
0005,6322 North 104th Street,Omaha,NE,68134,1/21/2022,492
0004,6323 Whitmore Street,Omaha,NE,68152,5/31/2022,381
0001,6328 N 104th Street,Omaha,NE,68134,6/24/2022,10010
0005,6329 South 178th Street,Omaha,NE,68135,11/21/2022,184
0001,6333 North 24th Street,Omaha,NE,68110,8/25/2022,237
0001,6333 North 24th Street,Omaha,NE,68110,1/31/2022,237
0001,6335 William Street,Omaha,NE,68106,8/31/2022,83
0004,6336 Hamilton Street,Omaha,NE,68132,12/9/2022,262
0004,6338 South 104th Street,Omaha,NE,68127,9/27/2022,83
0001,6346 N 105th Street,Omaha,NE,68134,9/30/2022,250
0005,6363 Grover Street #12,Omaha,NE,68106,10/31/2022,492
0005,6363 Grover Street #12,Omaha,NE,68106,10/31/2022,492
0001,6405 Parkview Lane,Omaha,NE,68104,8/24/2022,92
0001,6409 N 63rd Street,Omaha,NE,68104,4/11/2022,384
0003,6411 Newport Ave,Omaha,NE,68152,9/14/2022,525
0001,6413 S 102nd Street,Omaha,NE,68127,10/31/2022,10036
0003,6420 Underwood Avenue,Omaha,NE,68132,9/15/2022,303
0004,6421 S. 156th Ave Cir,Omaha,NE,68135,4/1/2022,224
0001,6423 Maple St,Omaha,NE,68104,8/5/2022,10050
0004,6424 South 179th Street,Omaha,NE,68135,7/22/2022,258
0005,6472 Elmhurst Drive,Omaha,NE,68157,3/15/2022,296
0005,6478 William Street,Omaha,NE,68106,10/31/2022,353
0003,6492 Cuming Street,Omaha,NE,68132,10/12/2022,478
0001,6502 South 208th Avenue,Omaha,NE,68022,4/19/2022,232
0004,6505 S 208th Avenue,Omaha,NE,68022,9/26/2022,417
0001,6505 S 42nd St,Omaha,NE,68107,12/1/2022,10050
0001,6505 South 17th Street,Omaha,NE,68107,6/23/2022,250
0001,6508 South 139th Avenue Circle,Omaha,NE,68137,7/11/2022,262
0004,6509 S 159th Ave,Omaha,NE,68135,10/16/2022,262
0005,6512 South 177th Street,Omaha,NE,68135,10/7/2022,309
0001,6515 Binney Street,Omaha,NE,68104,11/10/2022,10036
0004,6515 Gilmore Avenue,Omaha,NE,68107,4/13/2022,370
0001,6518 South 208th Avenue,Omaha,NE,68022,1/31/2022,232
0001,6520 Hamilton Street,Omaha,NE,68132,10/7/2022,312
0001,6520 Hamilton Street,Omaha,NE,68132,10/7/2022,10010
0001,6522 South 208th Avenue,Omaha,NE,68022,3/2/2022,232
0003,6527 Lafayette Avenue,Omaha,NE,68132,6/13/2022,454
0001,6540 Franklin Street,Omaha,NE,68104,9/19/2022,10050
0001,657 J E George,Omaha,NE,68132,6/20/2022,400
0004,6602 Himebaugh Ave,Omaha,NE,68104,3/1/2022,262
0001,6610 South 199th Street,Omaha,NE,68135,3/11/2022,283
0004,6612 South 109th Street,Omaha,NE,68137,5/2/2022,10047
0004,6615 South 154th Street,Omaha,NE,68137,1/6/2022,262
0004,6616 Laurel Avenue,Omaha,NE,68104,9/15/2022,258
0004,6618 South 154th Street,Omaha,NE,68137,7/15/2022,83
0003,6620 Cuming Street,Omaha,NE,68132,7/13/2022,534
0001,6624 Charles Street,Omaha,NE,68132,11/18/2022,10015
0001,6624 Charles Street,Omaha,NE,68132,11/18/2022,504
0001,6624 Underwood Avenue,Omaha,NE,68132,10/19/2022,10010
0001,6625 A Street,Omaha,NE,68106,8/29/2022,514
0001,6625 Burt Street,Omaha,NE,68132,10/12/2022,10008
0001,663 J E George Boulevard,Omaha,NE,68132,8/4/2022,10010
